% Model,SiGratingSlab80.mph
% Version,COMSOL 5.4.0.388
% Date,"Aug 17 2026, 16:22"
% Table,"Table 6 - Global Evaluation 2 (freq, real(freq)/(2*abs(imag(freq))))"
% U (rad),lambda (THz),Frequency (1/s),Q (1)
0.13788101090755203,2.607088426264404+0.0030113635289999298i,2.607088426264404E12+3.01136352899993E9i,432.87507488845336
0.13788101090755203,2.681892524097949+0.006245028313250413i,2.681892524097949E12+6.245028313250413E9i,214.7222069760383
0.13788101090755203,2.7110406290118445+0.030997207025373744i,2.7110406290118447E12+3.0997207025373745E10i,43.730401690588394
0.1387536755335492,0.604036952607609+0.05275754447432971i,6.04036952607609E11+5.275754447432971E10i,5.724649987278273
0.1387536755335492,0.9902583175024725+0.08173469014858561i,9.902583175024725E11+8.173469014858562E10i,6.057760271081229
0.1387536755335492,1.1545287905632526+0.0018654508851833566i,1.1545287905632527E12+1.8654508851833565E9i,309.4503317490916
0.1387536755335492,1.272837173625157+0.3935673366458813i,1.272837173625157E12+3.935673366458813E11i,1.6170513341792045
0.1387536755335492,1.2842284695964032+0.4789252153839956i,1.2842284695964033E12+4.789252153839956E11i,1.3407400867030217
0.1387536755335492,1.308925908081998+0.0030998070852167477i,1.308925908081998E12+3.0998070852167478E9i,211.13022070379486
0.1387536755335492,1.4796246331043081+0.06981490297976257i,1.479624633104308E12+6.981490297976257E10i,10.596767809970393
0.1387536755335492,1.5955085537876708+0.022466814813420034i,1.595508553787671E12+2.2466814813420036E10i,35.50811646060817
0.1387536755335492,1.7131304560842788+0.011740231309769094i,1.7131304560842788E12+1.1740231309769094E10i,72.95982552996107
0.1387536755335492,1.8951225441326818+0.08422623403586664i,1.895122544132682E12+8.422623403586664E10i,11.250191616816613
0.1387536755335492,2.021017618373251+0.0015324678826557792i,2.021017618373251E12+1.5324678826557794E9i,659.399665482976
0.1387536755335492,2.1755702420971352+0.020722492438915194i,2.1755702420971353E12+2.0722492438915195E10i,52.49296744853884
0.1387536755335492,2.2182137433796134+1.6511352837730896E-4i,2.2182137433796133E12+1.6511352837730896E8i,6717.2380276153535
0.1387536755335492,2.265866503696391+5.794402104286669E-4i,2.265866503696391E12+5.794402104286668E8i,1955.220282365384
0.1387536755335492,2.3747680868399947+1.1617742309805703E-5i,2.3747680868399946E12+1.1617742309805702E7i,102204.37084559981
0.1387536755335492,2.434202029995223+0.07891472912755454i,2.434202029995223E12+7.891472912755453E10i,15.422989199270257
0.1387536755335492,2.5060898763514605+0.0036102543977073157i,2.5060898763514604E12+3.610254397707316E9i,347.07940220818614
0.1387536755335492,2.607117527919155+0.003016943235927238i,2.6071175279191553E12+3.016943235927238E9i,432.0793140673518
0.1387536755335492,2.682208872262655+0.006319716850577685i,2.6822088722626553E12+6.319716850577685E9i,212.20957644783363
0.1387536755335492,2.7110757724096977+0.03094069366630373i,2.7110757724096978E12+3.094069366630373E10i,43.810843442114255
0.13962634015954636,0.6042425523812255+0.05265860390184039i,6.042425523812255E11+5.265860390184039E10i,5.737358262550781
0.13962634015954636,0.9903505684132424+0.08162683092833604i,9.903505684132424E11+8.162683092833604E10i,6.066329889020908
0.13962634015954636,1.1540481639924576+0.001861286476463285i,1.1540481639924575E12+1.861286476463285E9i,310.01357893743386
0.13962634015954636,1.273150027683242+0.3934840357706876i,1.273150027683242E12+3.9348403577068756E11i,1.6177912087203472
0.13962634015954636,1.2845598472130604+0.4788375768325617i,1.2845598472130603E12+4.788375768325617E11i,1.3413314966947976
0.13962634015954636,1.3094053697477472+0.0031104542693086417i,1.3094053697477473E12+3.110454269308642E9i,210.48458784105316
0.13962634015954636,1.479513461351328+0.06967627028319619i,1.4795134613513281E12+6.967627028319618E10i,10.617054094155082
0.13962634015954636,1.5952549301757823+0.022642962862467045i,1.5952549301757825E12+2.2642962862467045E10i,35.22628509054519
0.13962634015954636,1.713494506803389+0.011684945149279037i,1.7134945068033892E12+1.1684945149279037E10i,73.32060548478962
0.13962634015954636,1.895075042774067+0.08420533376591698i,1.8950750427740671E12+8.420533376591698E10i,11.252701925285399
0.13962634015954636,2.020886845028154+0.0015528427212747142i,2.020886845028154E12+1.5528427212747142E9i,650.7055793033652
0.13962634015954636,2.175461808317299+0.020756882576980305i,2.1754618083172993E12+2.0756882576980305E10i,52.40338476284293
0.13962634015954636,2.217743960541521+1.6949764211941364E-4i,2.217743960541521E12+1.6949764211941364E8i,6542.10858868198
0.13962634015954636,2.265978362249792+5.876116846289157E-4i,2.265978362249792E12+5.876116846289157E8i,1928.1256836143298
0.13962634015954636,2.375254353251859+1.161755336796479E-5i,2.375254353251859E12+1.1617553367964791E7i,102226.96113458721
0.13962634015954636,2.4341931087879716+0.07884464176621968i,2.4341931087879717E12+7.884464176621968E10i,15.436642581277356
0.13962634015954636,2.505729130202212+0.0036430216963638357i,2.5057291302022124E12+3.643021696363836E9i,343.90807124525566
0.13962634015954636,2.607145662335529+0.0030229064847290643i,2.6071456623355293E12+3.0229064847290645E9i,431.2316102906507
0.13962634015954636,2.682527129043207+0.006395076017676924i,2.682527129043207E12+6.395076017676924E9i,209.73379531598297
0.13962634015954636,2.7111104930587815+0.030883355693408217i,2.7111104930587817E12+3.088335569340822E10i,43.89274468702642
0.14049900478554353,0.6044493176664226+0.052559240779578874i,6.044493176664226E11+5.255924077957887E10i,5.750171698648971
0.14049900478554353,0.9904434246646149+0.08151842890902153i,9.904434246646149E11+8.151842890902153E10i,6.074966347609552
0.14049900478554353,1.1535676000199524+0.0018571345725992587i,1.1535676000199524E12+1.8571345725992587E9i,310.57727776975554
0.14049900478554353,1.2734647966131818+0.3934001767502959i,1.273464796613182E12+3.9340017675029596E11i,1.6185361266645946
0.14049900478554353,1.2848931533755368+0.4787494516823351i,1.2848931533755369E12+4.7874945168233514E11i,1.3419265012841233
0.14049900478554353,1.3098847696205465+0.003121164842731081i,1.3098847696205464E12+3.121164842731081E9i,209.83908822873502
0.14049900478554353,1.4794011341373943+0.06953667394503502i,1.4794011341373943E12+6.953667394503502E10i,10.637560370710144
0.14049900478554353,1.5950020336848534+0.022819453877933594i,1.5950020336848535E12+2.2819453877933594E10i,34.948295481059255
0.14049900478554353,1.7138589243058995+0.01163011389753971i,1.7138589243058994E12+1.1630113897539711E10i,73.68194926570999
0.14049900478554353,1.8950272053383728+0.084184282857928i,1.8950272053383728E12+8.418428285792801E10i,11.255231624034138
0.14049900478554353,2.0207555540434594+0.001573370679683366i,2.0207555540434595E12+1.573370679683366E9i,642.1740217156353
0.14049900478554353,2.175352581765538+0.0207913091531761i,2.175352581765538E12+2.07913091531761E10i,52.31398767963654
0.14049900478554353,2.2172740877817896+1.740049817216376E-4i,2.2172740877817896E12+1.7400498172163758E8i,6371.294849847597
0.14049900478554353,2.2660911004048305+5.958442968209438E-4i,2.2660911004048306E12+5.958442968209438E8i,1901.5799198677316
0.14049900478554353,2.375740561113622+1.1617218251328593E-5i,2.375740561113622E12+1.1617218251328593E7i,102250.83620349142
0.14049900478554353,2.4341841989562516+0.07877404360461271i,2.4341841989562515E12+7.877404360461272E10i,15.450420516522238
0.14049900478554353,2.5053679064189036+0.003676004040334859i,2.505367906418904E12+3.676004040334859E9i,340.77327975279945
0.14049900478554353,2.6071728349609447+0.0030292515413561506i,2.607172834960945E12+3.0292515413561506E9i,430.33283954256115
0.14049900478554353,2.682847306683913+0.006471121418461955i,2.682847306683913E12+6.471121418461955E9i,207.29384701620756
0.14049900478554353,2.7111447643520834+0.030825177613912368i,2.7111447643520835E12+3.082517761391237E10i,43.97614181350992
0.1413716694115407,0.6046572461142115+0.05245945839132765i,6.046572461142114E11+5.245945839132765E10i,5.763090819616339
0.1413716694115407,0.9905368865326528+0.08140948642638399i,9.905368865326528E11+8.140948642638399E10i,6.083669913753625
0.1413716694115407,1.153087099371599+0.001852994964077639i,1.1530870993715989E12+1.852994964077639E9i,311.14145524555386
0.1413716694115407,1.2737814797705294+0.39331575931539475i,1.2737814797705293E12+3.933157593153948E11i,1.6192860946986625
0.1413716694115407,1.2852283854089004+0.4786608409061408i,1.2852283854089004E12+4.786608409061408E11i,1.3425250987482775
0.1413716694115407,1.3103641071855607+0.003131939925681479i,1.3103641071855608E12+3.1319399256814795E9i,209.19368478953797
0.1413716694115407,1.4792876412804488+0.0693961153687684i,1.4792876412804487E12+6.93961153687684E10i,10.658288532575408
0.1413716694115407,1.594749880382547+0.022996290298236435i,1.594749880382547E12+2.2996290298236435E10i,34.6740682888502
0.1413716694115407,1.7142237015626076+0.011575732331940088i,1.7142237015626077E12+1.1575732331940088E10i,74.04385538669865
0.1413716694115407,1.8949790311321022+0.08416308099053282i,1.8949790311321023E12+8.416308099053282E10i,11.257780780062348
0.1413716694115407,2.0206237500661772+0.001594052194364194i,2.0206237500661772E12+1.594052194364194E9i,633.8010001209924
0.1413716694115407,2.175242562814924+0.02082576787662824i,2.175242562814924E12+2.0825767876628242E10i,52.22478651690184
0.1413716694115407,2.2168041328952923+1.786384790897257E-4i,2.2168041328952925E12+1.786384790897257E8i,6204.721805154439
0.1413716694115407,2.2662047081665286+6.041381845378623E-4i,2.266204708166529E12+6.041381845378623E8i,1875.5681780817004
0.1413716694115407,2.376226709646815+1.1616746662377475E-5i,2.376226709646815E12+1.1616746662377475E7i,102275.91160882293
0.1413716694115407,2.434175302268615+0.07870293268102938i,2.4341753022686147E12+7.870293268102937E10i,15.464324005141872
0.1413716694115407,2.5050062116317426+0.003709205176628815i,2.5050062116317427E12+3.709205176628815E9i,337.6742580075427
0.1413716694115407,2.607199051317311+0.0030359766202316812i,2.607199051317311E12+3.0359766202316813E9i,429.3839145438397
0.1413716694115407,2.6831694186571338+0.006547869146502698i,2.683169418657134E12+6.547869146502699E9i,204.88874766917488
0.1413716694115407,2.7111785585054515+0.030766143500456006i,2.7111785585054517E12+3.0766143500456005E10i,44.061072497846006
0.14224433403753786,0.6048663353602968+0.052359260029087897i,6.048663353602968E11+5.23592600290879E10i,5.7761161542797455
0.14224433403753786,0.9906309542887568+0.08130000582555644i,9.906309542887568E11+8.130000582555644E10i,6.092440856734568
0.14224433403753786,1.1526066627693716+0.0018488674478817188i,1.1526066627693716E12+1.8488674478817189E9i,311.7061377466335
0.14224433403753786,1.2741000765119568+0.39323078320744376i,1.2741000765119568E12+3.932307832074438E11i,1.620041119517113
0.14224433403753786,1.2855655406258288+0.47857174547693315i,1.2855655406258289E12+4.7857174547693317E11i,1.3431272873669808
0.14224433403753786,1.3108433819358736+0.0031427806475507907i,1.3108433819358735E12+3.142780647550791E9i,208.54834125274232
0.14224433403753786,1.4791729725231906+0.06925459610032615i,1.4791729725231907E12+6.925459610032616E10i,10.67924048232392
0.14224433403753786,1.594498486245767+0.023173474326464275i,1.594498486245767E12+2.3173474326464275E10i,34.403526717287235
0.14224433403753786,1.714588831700296+0.01152179530055958i,1.714588831700296E12+1.152179530055958E10i,74.4063224078032
0.14224433403753786,1.8949305194582395+0.08414172784198996i,1.8949305194582395E12+8.414172784198996E10i,11.260349460714284
0.14224433403753786,2.020491437747419+0.0016148877028075168i,2.0204914377474192E12+1.6148877028075168E9i,625.5826439927531
0.14224433403753786,2.175131751927085+0.020860254395023342i,2.1751317519270852E12+2.0860254395023342E10i,52.13579160487154
0.14224433403753786,2.216334103280593+1.8340113101032523E-4i,2.2163341032805933E12+1.8340113101032522E8i,6042.313073728583
0.14224433403753786,2.2663191758544645+6.124934791480171E-4i,2.2663191758544644E12+6.124934791480172E8i,1850.0761665307284
0.14224433403753786,2.376712798068388+1.161614914600881E-5i,2.376712798068388E12+1.161614914600881E7i,102302.09547907718
0.14224433403753786,2.434166420527994+0.07863130700062536i,2.434166420527994E12+7.863130700062537E10i,15.478354063913976
0.14224433403753786,2.504644052317681+0.003742628878772194i,2.504644052317681E12+3.742628878772194E9i,334.6102610552391
0.14224433403753786,2.607224316996057+0.0030430798861881742i,2.607224316996057E12+3.0430798861881742E9i,428.3857825799508
0.14224433403753786,2.683493479738442+0.006625335796855358i,2.6834934797384424E12+6.625335796855358E9i,202.51754492294057
0.14224433403753786,2.71121184648498+0.03070623697731825i,2.71121184648498E12+3.070623697731825E10i,44.147575759407914
0.14311699866353503,0.6050765830257291+0.05225864899269267i,6.050765830257291E11+5.225864899269267E10i,5.789248236309525
0.14311699866353503,0.9907256281994395+0.08118998946113708i,9.907256281994396E11+8.118998946113708E10i,6.101279448211202
0.14311699866353503,1.1521262909317302+0.0018447518273564606i,1.1521262909317302E12+1.8447518273564606E9i,312.2713510420351
0.14311699866353503,1.2744205861953684+0.393145248178578i,1.2744205861953684E12+3.93145248178578E11i,1.6208012078229286
0.14311699866353503,1.2859046163267382+0.4784821663677986i,1.2859046163267383E12+4.7848216636779865E11i,1.343733065422434
0.14311699866353503,1.3113225933724217+0.00315368814730017i,1.3113225933724219E12+3.15368814730017E9i,207.90302213220218
0.14311699866353503,1.4790571175352798+0.06911211783157724i,1.4790571175352798E12+6.911211783157724E10i,10.700418131735361
0.14311699866353503,1.5942478671629299+0.023351007926944348i,1.59424786716293E12+2.3351007926944347E10i,34.13659641910689
0.14311699866353503,1.7149543079971035+0.011468297721632235i,1.7149543079971035E12+1.1468297721632236E10i,74.7693489314568
0.14311699866353503,1.8948816696162887+0.08412022309023551i,1.8948816696162888E12+8.41202230902355E10i,11.262937733674667
0.14311699866353503,2.0203586217421807+0.0016358776434572517i,2.0203586217421807E12+1.6358776434572518E9i,617.5152004254944
0.14311699866353503,2.1750201496549812+0.020894764294246762i,2.1750201496549814E12+2.089476429424676E10i,52.047013285855996
0.14311699866353503,2.215864005955184+1.8829599932951774E-4i,2.215864005955184E12+1.8829599932951775E8i,5883.991199614988
0.14311699866353503,2.2664344940850065+6.209103061106308E-4i,2.2664344940850063E12+6.209103061106308E8i,1825.0900909359234
0.14311699866353503,2.377198825590442+1.1615437132307726E-5i,2.3771988255904424E12+1.1615437132307725E7i,102329.2881065315
0.14311699866353503,2.4341575555725075+0.07855916453499381i,2.4341575555725073E12+7.855916453499382E10i,15.492511726548614
0.14311699866353503,2.5042814348022+0.0037762789470982424i,2.5042814348021997E12+3.7762789470982423E9i,331.5805677870451
0.14311699866353503,2.6072486376532917+0.0030505594563559383i,2.607248637653292E12+3.0505594563559384E9i,427.3394233016842
0.14311699866353503,2.683819506087433+0.006703538478073058i,2.683819506087433E12+6.703538478073058E9i,200.17931685378355
0.14311699866353503,2.7112445979286273+0.030645441206660788i,2.7112445979286274E12+3.064544120666079E10i,44.23569201769786
0.1439896632895322,0.6052879867163136+0.05215762858990759i,6.052879867163136E11+5.215762858990759E10i,5.802487604214388
0.1439896632895322,0.9908209085264506+0.08107943969695011i,9.908209085264506E11+8.107943969695012E10i,6.110185962247845
0.1439896632895322,1.151645984573441+0.0018406479119485496i,1.1516459845734412E12+1.8406479119485497E9i,312.8371203144125
0.1439896632895322,1.2747430081800244+0.39305915399204977i,1.2747430081800244E12+3.930591539920498E11i,1.6215663663258788
0.1439896632895322,1.2862456097997816+0.47839210455185355i,1.2862456097997817E12+4.783921045518536E11i,1.3443424311995138
0.1439896632895322,1.3118017410039895+0.003164663573968201i,1.3118017410039895E12+3.164663573968201E9i,207.25769269671673
0.1439896632895322,1.4789400659159755+0.0689686824038381i,1.4789400659159756E12+6.89686824038381E10i,10.721823401353486
0.1439896632895322,1.593998038935845+0.023528892821928875i,1.593998038935845E12+2.3528892821928875E10i,33.87320540323603
0.1439896632895322,1.7153201238779787+0.01141523458306511i,1.7153201238779788E12+1.141523458306511E10i,75.13293359834736
0.1439896632895322,1.8948324809022563+0.08409856641289637i,1.8948324809022563E12+8.409856641289638E10i,11.265545666969222
